"Setup Grp. From","Plant","Plant Name","Setup Grp. To","Duration","SKU_from","SKU_to","volume_SKU_to","volume_SKU_from","weighted_mean","weighted_dev","Syrup #Components","SetupMin","SetupMax"
"200030","0280","Lüneburg","200032",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200032",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200032",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200479",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200479",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200479",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200479",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","201652",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLINRISMDM(CARB)",282688,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","201652",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLINRISMDM(CARB)",282688,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","201652",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLINRISMDM(CARB)",282688,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","201652",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLINRISMDM(CARB)",282688,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200031",90,"500MLPLBTN18X1 VIO BY APOLLINARIS","500MLPLBTN6X3 VIO BY APOLLINARIS",257760,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200031",90,"500MLPLBTN18X1 VIO BY APOLLINARIS","500MLPLBTN6X3 VIO BY APOLLINARIS",257760,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200031",90,"500MLPLBTN18X1 VIO BY APOLLINARIS","500MLPLBTN6X3 VIO BY APOLLINARIS",257760,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200031",90,"500MLPLBTN18X1 VIO BY APOLLINARIS","500MLPLBTN6X3 VIO BY APOLLINARIS",257760,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200029",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLLINARIS",1162496,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200029",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLLINARIS",1162496,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200029",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLLINARIS",1162496,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200029",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLLINARIS",1162496,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","202723",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","202723",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","202723",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","202723",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","203490",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIOSPRITZIG",57664,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","203490",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIOSPRITZIG",57664,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","203490",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIOSPRITZIG",57664,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","203490",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIOSPRITZIG",57664,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","201636",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",768056,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","201636",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",768056,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","201636",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",768056,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","201636",120,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",768056,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200032",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,549288,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200032",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,549288,2.09406719024521,2.91201956276756,NA,90,150
"200030","0280","Lüneburg","200032",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,1234224,2.09406719024521,2.91201956276756,NA,70,150
"200030","0280","Lüneburg","200032",150,"500MLPLBTN18X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,1234224,2.09406719024521,2.91201956276756,NA,90,150
"200031","0280","Lüneburg","202723",150,"500MLPLBTN6X3 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,257760,18.6041668203338,22.5114629912541,NA,90,150
"200031","0280","Lüneburg","200032",150,"500MLPLBTN6X3 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,257760,18.6041668203338,22.5114629912541,NA,90,150
"200031","0280","Lüneburg","200031",0,"500MLPLBTN6X3 VIO BY APOLLINARIS","500MLPLBTN6X3 VIO BY APOLLINARIS",257760,257760,18.6041668203338,22.5114629912541,NA,90,150
"200031","0280","Lüneburg","200030",90,"500MLPLBTN6X3 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",1234224,257760,18.6041668203338,22.5114629912541,NA,90,150
"200031","0280","Lüneburg","200030",90,"500MLPLBTN6X3 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",549288,257760,18.6041668203338,22.5114629912541,NA,90,150
"200031","0280","Lüneburg","200479",150,"500MLPLBTN6X3 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,257760,18.6041668203338,22.5114629912541,NA,90,150
"200032","0280","Lüneburg","203487",70,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIOSPRITZIG",116060,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","202725",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",102228,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200030",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",1234224,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","201633",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLINRISMDM(CARB)",1222632,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200479",30,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X40 VIO BY APOLLINARIS",36256,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","202723",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","202723",150,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1LPLBTN6X1 VIO BY APOLLINARIS",219828,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","201636",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLINRISMDM(CARB)",768056,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200030",150,"1.5LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",1234224,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200030",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",549288,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","201652",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLINRISMDM(CARB)",282688,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","203490",70,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIOSPRITZIG",57664,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200029",40,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN1X6 VIO BY APOLLINARIS",1162496,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200030",150,"1.5LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIO BY APOLLINARIS",549288,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200032",0,"1.5LPLBTN6X1 VIO BY APOLLINARIS","1.5LPLBTN6X1 VIO BY APOLLINARIS",1498728,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","202726",120,"1.5LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN18X1 VIOSPRITZIG",238752,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200032","0280","Lüneburg","200031",150,"1.5LPLBTN6X1 VIO BY APOLLINARIS","500MLPLBTN6X3 VIO BY APOLLINARIS",257760,1498728,4.44990207201096,4.99080953556376,NA,30,120
"200051","0346","Bad Neuenahr-Ahrweiler","200001",150,"330MLGLBTR1X24 Coke lt","200MLGLBTR1X24 Coke",459526.002,149959,19.693574112672,14.7882039847636,4,90,240
"200051","0346","Bad Neuenahr-Ahrweiler","200051",0,"330MLGLBTR1X24 Coke lt","330MLGLBTR1X24 Coke lt",149959,149959,19.693574112672,14.7882039847636,4,90,240
"200051","0346","Bad Neuenahr-Ahrweiler","200002",90,"330MLGLBTR1X24 Coke lt","330MLGLBTR1X24 Coke",734436.998,149959,19.693574112672,14.7882039847636,4,90,240
"200051","0346","Bad Neuenahr-Ahrweiler","200013",150,"330MLGLBTR1X24 Coke lt","330MLGLBTR1X24 Sprite",130148.999,149959,19.693574112672,14.7882039847636,4,90,240
"200051","0346","Bad Neuenahr-Ahrweiler","200215",300,"330MLGLBTR1X24 Coke lt","500MLGLBTR1X20 Apollinaris Selection-KO",39592,149959,19.693574112672,14.7882039847636,4,90,240
"200051","0346","Bad Neuenahr-Ahrweiler","200125",300,"330MLGLBTR1X24 Coke lt","250MLGLBTR1X24 Apollinaris Selection-KO",240480,149959,19.693574112672,14.7882039847636,4,90,240
"200051","0346","Bad Neuenahr-Ahrweiler","200113",150,"330MLGLBTR1X24 Coke lt","330MLGLBTR1X24 FANTA ORG",267207.998,149959,19.693574112672,14.7882039847636,4,90,240
"200061","0281","Köln","201055",180,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 MM Apl Jc 100 POM",1899,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","201032",180,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 Lift Apl POM",2928,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","200027",30,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 Coke Zero POM",1037,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","200010",180,"9LSSTKR1X1 Coke lt POM","18LSSTKR1X1 Kinley Club Soda POM",1968,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","202992",30,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 FANTA SPLSH ORG POM",3227,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","201054",180,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 MM ORG 30 (NEC) POM",2589,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","201056",180,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 MM Frt Pnch (Nec) POM",602,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","200026",30,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 Mezzo Speciality Mix POM",1031,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","200061",0,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 Coke lt POM",1283,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","200007",30,"9LSSTKR1X1 Coke lt POM","18LSSTKR1X1 Coke POM",3598,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","200019",30,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 Sprite POM",3791,1283,7.28903327426659,7.27644639471196,7,30,30
"200061","0281","Köln","200008",30,"9LSSTKR1X1 Coke lt POM","9LSSTKR1X1 Coke POM",1442,1283,7.28903327426659,7.27644639471196,7,30,30
"200064","0281","Köln","200903",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Sprite MCDO",10878,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200064",0,"20LCDBBN1X1 Coke POM","20LCDBBN1X1 Coke POM",193300,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200405",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Sprite POM",106540,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","202990",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 FANTA SPLSH ORG POM",83773,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200820",30,"20LCDBBN1X1 Coke POM","20LCDBBN1X1 FANTA ORG MCDO",97591,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200819",30,"20LCDBBN1X1 Coke POM","20LCDBBN1X1 Coke lt MCDO",44024,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200402",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Coke lt POM",48385,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200818",30,"20LCDBBN1X1 Coke POM","20LCDBBN1X1 Sprite MCDO",78724,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","201200",180,"20LCDBBN1X1 Coke POM","5LCDBBN1X1 Lift Apl POM",24837,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","202711",30,"20LCDBBN1X1 Coke POM","5LCDBBN1X1 Coke Zero POM",32123,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200901",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Coke lt MCDO",13623,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200902",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 FANTA ORG MCDO",12367,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","202854",180,"20LCDBBN1X1 Coke POM","5LCDBBN1X1 FUZE TEA LMN-KO POM",73679,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","202737",120,"20LCDBBN1X1 Coke POM","18LCDBBN1X1 FIS SWTNER POM",64867,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","201525",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Coke POM",41643,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","201190",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Coke Zero POM",59603,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","201722",30,"20LCDBBN1X1 Coke POM","5LCDBBN1X1 Coke Zero MCDO",267706,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","202306",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Coke lt POM",2555,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","202583",30,"20LCDBBN1X1 Coke POM","10LCDBBN1X1 Mezzo Speciality Mix POM",5649,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","202989",30,"20LCDBBN1X1 Coke POM","5LCDBBN1X1 FANTA SPLSH ORG POM",51782,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","203227",120,"20LCDBBN1X1 Coke POM","18LCDBBN1X1 FIS SWTNER EXPO",13534,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","203232",120,"20LCDBBN1X1 Coke POM","18LCDBBN1X1 FIS SWTNER EXPO",3680,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","200817",5,"20LCDBBN1X1 Coke POM","20LCDBBN1X1 Coke MCDO",395074,193300,1.41686435293807,1.81418583355004,3,5,120
"200064","0281","Köln","203414",120,"20LCDBBN1X1 Coke POM","18LCDBBN1X1 FIS SWTNER EXPO",4920,193300,1.41686435293807,1.81418583355004,3,5,120
"200078","0279","Mölln","201222",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORANGE NO SGR",166334,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201222",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORANGE NO SGR",166334,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200991",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 Mezzo Mix Zero",129856,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200991",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 Mezzo Mix Zero",129856,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200082",240,"1LPLBTR1X12 Coke","1LPLBTR1X12 Sprite",569158.997,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200082",240,"1LPLBTR1X12 Coke","1LPLBTR1X12 Sprite",569158.997,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200082",240,"1LPLBTR1X12 Coke","1LPLBTR1X12 Sprite",331383.002,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200082",240,"1LPLBTR1X12 Coke","1LPLBTR1X12 Sprite",331383.002,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200100",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 COKE LT PLUS LMN C",19303,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200100",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 COKE LT PLUS LMN C",19303,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200100",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 COKE LT PLUS LMN C",47996.001,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200100",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 COKE LT PLUS LMN C",47996.001,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201222",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORANGE NO SGR",189782.001,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201222",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORANGE NO SGR",189782.001,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","203025",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA NO SGR MNDRN",103151,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","203025",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA NO SGR MNDRN",103151,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200078",0,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke",2947095.999,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200078",0,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke",2947095.999,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200081",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORG",584819.999,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200081",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORG",584819.999,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201184",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke Zero",940830.919,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201184",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke Zero",940830.919,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200078",0,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke",2515110.996,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200078",0,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke",2515110.996,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200991",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 Mezzo Mix Zero",180076.999,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200991",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 Mezzo Mix Zero",180076.999,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200080",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 CF COKE LT",124106.001,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200080",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 CF COKE LT",124106.001,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201101",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 CHERRY COKE",126058.999,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201101",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 CHERRY COKE",126058.999,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200081",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORG",457449.999,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200081",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA ORG",457449.999,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","203025",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA NO SGR MNDRN",102985.001,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","203025",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 FANTA NO SGR MNDRN",102985.001,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200938",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 VAN COKE",48703,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200938",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 VAN COKE",48703,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200079",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke lt",429585,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200079",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke lt",429585,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200938",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 VAN COKE",184322.998,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200938",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 VAN COKE",184322.998,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200382",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",269220.999,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200382",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 COKE ZERO CAFFEINE-FREE",269220.999,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200083",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 Mezzo Speciality Mix",500820.999,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","200083",60,"1LPLBTR1X12 Coke","1LPLBTR1X12 Mezzo Speciality Mix",500820.999,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201184",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke Zero",910349.998,2515110.996,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201184",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 Coke Zero",910349.998,2947095.999,0.334929889730025,0.46597314864947,3,45,60
"200078","0279","Mölln","201101",45,"1LPLBTR1X12 Coke","1LPLBTR1X12 CHERRY COKE",71892.001,2515110.996,0.334929889730025,0.46597314864947,3,45,60
